customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
c_001620,cu_002761,272294,Campinas,SP
c_001621,cu_002679,265143,Maringa,PR
c_001622,cu_002106,622216,Porto Alegre,RS
c_001623,cu_004223,168373,Sao Paulo,SP
c_001624,cu_004831,358267,Feira de Santana,BA
c_001625,cu_002768,844336,Campinas,SP
c_001626,cu_003953,649269,Santos,SP
c_001627,cu_003186,267176,Sao Bernardo do Campo,SP
c_001628,cu_003280,842531,Guarulhos,SP
c_001629,cu_002573,801445,Sao Paulo,SP
c_001630,cu_004616,881990,Duque de Caxias,RJ
c_001631,cu_002599,614192,Santos,SP
c_001632,cu_004033,171590,Aparecida de Goiania,GO
c_001633,cu_000236,989439,Guarulhos,SP
c_001634,cu_001304,319435,Sao Paulo,SP
c_001635,cu_003430,957520,Sao Bernardo do Campo,SP
c_001636,cu_005877,259154,Uberlandia,MG
c_001637,cu_001301,605956,Sao Paulo,SP
c_001638,cu_002541,544067,Vitoria da Conquista,BA
c_001639,cu_002051,638531,Niteroi,RJ
c_001640,cu_006809,798233,Rio de Janeiro,RJ
c_001641,cu_000441,945481,Contagem,MG
c_001642,cu_002076,343047,Guarulhos,SP
c_001643,cu_003180,806017,Sao Bernardo do Campo,SP
c_001644,cu_002657,393698,Guarulhos,SP
c_001645,cu_003798,973163,Contagem,MG
c_001646,cu_000804,532398,Sao Bernardo do Campo,SP
c_001647,cu_000074,341950,Sao Bernardo do Campo,SP
c_001648,cu_006981,308447,Dourados,MS
c_001649,cu_002175,798746,Campinas,SP
c_001650,cu_003924,630927,Chapeco,SC
c_001651,cu_002089,928115,Florianopolis,SC
c_001652,cu_005475,804820,Guarulhos,SP
c_001653,cu_000040,519011,Guarulhos,SP
c_001654,cu_007077,845260,Campinas,SP
c_001655,cu_002081,609116,Canoas,RS
c_001656,cu_007184,471086,Contagem,MG
c_001657,cu_005796,182983,Blumenau,SC
c_001658,cu_007141,762789,Manaus,AM
c_001659,cu_005497,946262,Pelotas,RS
c_001660,cu_004683,398692,Sao Paulo,SP
c_001661,cu_001622,777544,Campinas,SP
c_001662,cu_000341,581423,Vitoria da Conquista,BA
c_001663,cu_004052,979678,Sao Bernardo do Campo,SP
c_001664,cu_002074,117627,Santos,SP
c_001665,cu_000645,982836,Canoas,RS
c_001666,cu_004826,362369,Campinas,SP
c_001667,cu_004263,377898,Manaus,AM
c_001668,cu_000609,475230,Juiz de Fora,MG
c_001669,cu_006411,536529,Santos,SP
c_001670,cu_005868,927696,Santarem,PA
c_001671,cu_006136,452193,Santos,SP
c_001672,cu_006964,495898,Santos,SP
c_001673,cu_000454,150633,Santos,SP
c_001674,cu_002953,639021,Sao Bernardo do Campo,SP
c_001675,cu_001708,661373,Duque de Caxias,RJ
c_001676,cu_003472,809293,Sao Bernardo do Campo,SP
c_001677,cu_002969,951953,Santos,SP
c_001678,cu_003028,230944,Santos,SP
c_001679,cu_004797,870072,Londrina,PR
c_001680,cu_002681,175527,Chapeco,SC
c_001681,cu_003629,611669,Sao Bernardo do Campo,SP
c_001682,cu_005695,285824,Guarulhos,SP
c_001683,cu_004225,162972,Campinas,SP
c_001684,cu_003067,755810,Sao Bernardo do Campo,SP
c_001685,cu_005941,842996,Joinville,SC
c_001686,cu_001386,655589,Caxias do Sul,RS
c_001687,cu_003776,899767,Campinas,SP
c_001688,cu_002866,110728,Campinas,SP
c_001689,cu_004788,649841,Sao Paulo,SP
c_001690,cu_003363,519518,Juiz de Fora,MG
c_001691,cu_005490,482158,Campinas,SP
c_001692,cu_004889,167640,Goiania,GO
c_001693,cu_004124,617864,Florianopolis,SC
c_001694,cu_000148,656611,Santos,SP
c_001695,cu_003850,642052,Contagem,MG
c_001696,cu_005415,688894,Juazeiro do Norte,CE
c_001697,cu_002058,835612,Uberlandia,MG
c_001698,cu_006819,339453,Sao Bernardo do Campo,SP
c_001699,cu_001136,907042,Santos,SP
c_001700,cu_000186,614927,Feira de Santana,BA
c_001701,cu_002854,302140,Juiz de Fora,MG
c_001702,cu_006887,401572,Uberlandia,MG
c_001703,cu_001250,304891,Brasilia,DF
c_001704,cu_001333,189373,Jaboatao dos Guararapes,PE
c_001705,cu_004193,708782,Juazeiro do Norte,CE
c_001706,cu_004150,238064,Sao Paulo,SP
c_001707,cu_006766,148315,Rio de Janeiro,RJ
c_001708,cu_002711,477995,Ponta Grossa,PR
c_001709,cu_004853,595475,Londrina,PR
c_001710,cu_004501,728020,Uberlandia,MG
c_001711,cu_006212,447552,Santos,SP
c_001712,cu_005408,788667,Blumenau,SC
c_001713,cu_001785,960147,Canoas,RS
c_001714,cu_000750,205964,Guarulhos,SP
c_001715,cu_001762,330912,Duque de Caxias,RJ
c_001716,cu_003920,260073,Campinas,SP
c_001717,cu_007101,323367,Santos,SP
c_001718,cu_004460,135138,Guarulhos,SP
c_001719,cu_006122,746990,Sao Paulo,SP
c_001720,cu_000481,416615,Nova Iguacu,RJ
c_001721,cu_006344,320953,Juiz de Fora,MG
c_001722,cu_000153,129936,Belo Horizonte,MG
c_001723,cu_001524,954761,Feira de Santana,BA
c_001724,cu_002120,588883,Sao Paulo,SP
c_001725,cu_006856,219021,Santos,SP
c_001726,cu_002343,421012,Vitoria da Conquista,BA
c_001727,cu_005136,944731,Sao Paulo,SP
c_001728,cu_005760,356317,Campo Grande,MS
c_001729,cu_001240,838323,Salvador,BA
c_001730,cu_000060,761925,Duque de Caxias,RJ
c_001731,cu_000938,925585,Goiania,GO
c_001732,cu_001639,204278,Santos,SP
c_001733,cu_006185,600314,Campinas,SP
c_001734,cu_004120,408881,Contagem,MG
c_001735,cu_005158,148719,Sao Paulo,SP
c_001736,cu_004226,274725,Manaus,AM
c_001737,cu_003569,216751,Santos,SP
c_001738,cu_001252,561032,Nova Iguacu,RJ
c_001739,cu_004203,547237,Juiz de Fora,MG
c_001740,cu_000171,866154,Belo Horizonte,MG
c_001741,cu_001458,148377,Santos,SP
c_001742,cu_003549,506933,Santos,SP
c_001743,cu_004197,820755,Feira de Santana,BA
c_001744,cu_007009,667171,Guarulhos,SP
c_001745,cu_006667,277327,Salvador,BA
c_001746,cu_002322,958991,Juiz de Fora,MG
c_001747,cu_001636,733221,Curitiba,PR
c_001748,cu_003115,294615,Canoas,RS
c_001749,cu_004090,441542,Sao Paulo,SP
c_001750,cu_006960,342189,Belo Horizonte,MG
c_001751,cu_003004,834521,Brasilia,DF
c_001752,cu_005136,903066,Nova Iguacu,RJ
c_001753,cu_000329,284422,Varzea Grande,MT
c_001754,cu_003640,350312,Niteroi,RJ
c_001755,cu_003894,534473,Sao Paulo,SP
c_001756,cu_005616,406593,Sao Paulo,SP
c_001757,cu_004107,407554,Santarem,PA
c_001758,cu_001341,644145,Campinas,SP
c_001759,cu_003663,997849,Brasilia,DF
c_001760,cu_000215,593525,Olinda,PE
c_001761,cu_000338,412927,Campinas,SP
c_001762,cu_005895,769133,Campinas,SP
c_001763,cu_004062,494945,Canoas,RS
c_001764,cu_002708,901027,Sao Bernardo do Campo,SP
c_001765,cu_003152,843926,Blumenau,SC
c_001766,cu_001750,895977,Nova Iguacu,RJ
c_001767,cu_005604,890688,Niteroi,RJ
c_001768,cu_002421,226682,Curitiba,PR
c_001769,cu_007119,497762,Santos,SP
c_001770,cu_000709,527478,Niteroi,RJ
c_001771,cu_005319,741375,Guarulhos,SP
c_001772,cu_006609,133762,Sao Bernardo do Campo,SP
c_001773,cu_005208,790093,Nova Iguacu,RJ
c_001774,cu_005387,247181,Florianopolis,SC
c_001775,cu_003726,304258,Campinas,SP
c_001776,cu_003642,251971,Duque de Caxias,RJ
c_001777,cu_003993,538858,Caxias do Sul,RS
c_001778,cu_000488,260542,Guarulhos,SP
c_001779,cu_005657,793997,Guarulhos,SP
c_001780,cu_000046,611713,Manaus,AM
c_001781,cu_003359,312458,Pelotas,RS
c_001782,cu_004873,599120,Belo Horizonte,MG
c_001783,cu_005135,244619,Belo Horizonte,MG
c_001784,cu_004806,430683,Santos,SP
c_001785,cu_000400,337232,Juiz de Fora,MG
c_001786,cu_003990,265941,Niteroi,RJ
c_001787,cu_005913,331977,Nova Iguacu,RJ
c_001788,cu_007124,880337,Sao Bernardo do Campo,SP
c_001789,cu_003157,251569,Campinas,SP
c_001790,cu_004345,158985,Sao Bernardo do Campo,SP
c_001791,cu_000390,361994,Santarem,PA
c_001792,cu_003853,648789,Campinas,SP
c_001793,cu_004430,535332,Rio de Janeiro,RJ
c_001794,cu_000628,360582,Sao Bernardo do Campo,SP
c_001795,cu_004232,975780,Guarulhos,SP
c_001796,cu_002930,275690,Caxias do Sul,RS
c_001797,cu_006831,337353,Rio de Janeiro,RJ
c_001798,cu_001521,313183,Rio de Janeiro,RJ
c_001799,cu_000826,664341,Sao Paulo,SP
c_001800,cu_004822,441042,Ponta Grossa,PR
c_001801,cu_001500,336757,Sao Bernardo do Campo,SP
c_001802,cu_006737,434359,Guarulhos,SP
c_001803,cu_003294,828132,Nova Iguacu,RJ
c_001804,cu_005085,409763,Guarulhos,SP
c_001805,cu_002419,816546,Campinas,SP
c_001806,cu_000934,433622,Juiz de Fora,MG
c_001807,cu_003042,438789,Contagem,MG
c_001808,cu_004497,610111,Vitoria da Conquista,BA
c_001809,cu_001466,506269,Santos,SP
c_001810,cu_003561,144052,Sao Paulo,SP
c_001811,cu_000614,624320,Guarulhos,SP
c_001812,cu_005392,695016,Aparecida de Goiania,GO
c_001813,cu_001182,760640,Uberlandia,MG
c_001814,cu_003223,710364,Caxias do Sul,RS
c_001815,cu_007138,320081,Campinas,SP
c_001816,cu_002667,742945,Niteroi,RJ
c_001817,cu_006331,294659,Santos,SP
c_001818,cu_005217,871543,Juiz de Fora,MG
c_001819,cu_000130,916088,Manaus,AM
c_001820,cu_006948,965197,Varzea Grande,MT
c_001821,cu_005290,240546,Niteroi,RJ
c_001822,cu_002983,709028,Duque de Caxias,RJ
c_001823,cu_007129,367710,Belem,PA
c_001824,cu_004278,274449,Porto Alegre,RS
c_001825,cu_007126,217752,Guarulhos,SP
c_001826,cu_004459,745860,Nova Iguacu,RJ
c_001827,cu_000038,662324,Guarulhos,SP
c_001828,cu_003959,293316,Niteroi,RJ
c_001829,cu_006640,817911,Duque de Caxias,RJ
c_001830,cu_003587,544430,Contagem,MG
c_001831,cu_005468,822487,Sao Paulo,SP
c_001832,cu_007125,410167,Santos,SP
c_001833,cu_000920,467861,Niteroi,RJ
c_001834,cu_002769,293828,Salvador,BA
c_001835,cu_004111,944468,Uberlandia,MG
c_001836,cu_000492,808368,Sao Bernardo do Campo,SP
c_001837,cu_005545,173593,Manaus,AM
c_001838,cu_001131,237674,Caucaia,CE
c_001839,cu_007037,472476,Campinas,SP
c_001840,cu_003521,625964,Campinas,SP
c_001841,cu_000310,155245,Ponta Grossa,PR
c_001842,cu_000738,178931,Salvador,BA
c_001843,cu_003241,155223,Varzea Grande,MT
c_001844,cu_000545,186044,Recife,PE
c_001845,cu_002461,687068,Contagem,MG
c_001846,cu_004346,694319,Niteroi,RJ
c_001847,cu_004854,563254,Campinas,SP
c_001848,cu_001804,276020,Santos,SP
c_001849,cu_003212,570818,Rio de Janeiro,RJ
c_001850,cu_005393,439843,Juiz de Fora,MG
c_001851,cu_005727,456198,Uberlandia,MG
c_001852,cu_003810,484464,Maringa,PR
c_001853,cu_006010,250824,Campinas,SP
c_001854,cu_000813,585357,Belo Horizonte,MG
c_001855,cu_004124,919587,Guarulhos,SP
c_001856,cu_005053,444790,Campinas,SP
c_001857,cu_002032,479118,Maringa,PR
c_001858,cu_004572,183388,Caxias do Sul,RS
c_001859,cu_004413,633560,Aparecida de Goiania,GO
c_001860,cu_000244,317587,Guarulhos,SP
c_001861,cu_004843,378846,Nova Iguacu,RJ
c_001862,cu_004792,953391,Campinas,SP
c_001863,cu_000271,772126,Duque de Caxias,RJ
c_001864,cu_003511,918774,Salvador,BA
c_001865,cu_001771,561622,Porto Alegre,RS
c_001866,cu_001262,199567,Recife,PE
c_001867,cu_002424,269340,Campinas,SP
c_001868,cu_004361,892137,Brasilia,DF
c_001869,cu_007069,305798,Campinas,SP
c_001870,cu_000920,545135,Jaboatao dos Guararapes,PE
c_001871,cu_003430,338026,Sao Paulo,SP
c_001872,cu_004435,951532,Guarulhos,SP
c_001873,cu_004484,193084,Duque de Caxias,RJ
c_001874,cu_002624,244478,Belem,PA
c_001875,cu_003760,959484,Sao Bernardo do Campo,SP
c_001876,cu_002050,555236,Santos,SP
c_001877,cu_003500,912069,Salvador,BA
c_001878,cu_001165,318718,Sao Bernardo do Campo,SP
c_001879,cu_000375,928386,Sao Paulo,SP
c_001880,cu_002033,594786,Duque de Caxias,RJ
c_001881,cu_006467,576272,Santos,SP
c_001882,cu_000145,589231,Caucaia,CE
c_001883,cu_006077,108728,Maringa,PR
c_001884,cu_004388,641348,Nova Iguacu,RJ
c_001885,cu_000431,791063,Goiania,GO
c_001886,cu_000704,622955,Niteroi,RJ
c_001887,cu_007092,579661,Sao Paulo,SP
c_001888,cu_006094,935382,Santos,SP
c_001889,cu_002632,922887,Niteroi,RJ
c_001890,cu_004494,776658,Sao Bernardo do Campo,SP
c_001891,cu_006960,434696,Ananindeua,PA
c_001892,cu_000963,520037,Curitiba,PR
c_001893,cu_002234,952735,Sao Paulo,SP
c_001894,cu_002041,256078,Belo Horizonte,MG
c_001895,cu_001828,772031,Pelotas,RS
c_001896,cu_002108,643977,Ananindeua,PA
c_001897,cu_004068,771337,Jaboatao dos Guararapes,PE
c_001898,cu_000938,418387,Duque de Caxias,RJ
c_001899,cu_004805,903277,Ponta Grossa,PR
c_001900,cu_000806,340984,Uberlandia,MG
c_001901,cu_001463,353413,Contagem,MG
c_001902,cu_005421,102651,Campinas,SP
c_001903,cu_003415,196480,Campinas,SP
c_001904,cu_000010,720734,Rio de Janeiro,RJ
c_001905,cu_005181,107113,Guarulhos,SP
c_001906,cu_001868,723820,Guarulhos,SP
c_001907,cu_006369,341168,Caxias do Sul,RS
c_001908,cu_006707,930845,Sao Bernardo do Campo,SP
c_001909,cu_004867,392431,Juiz de Fora,MG
c_001910,cu_005690,157659,Rio de Janeiro,RJ
c_001911,cu_005703,996381,Varzea Grande,MT
c_001912,cu_005429,275561,Nova Iguacu,RJ
c_001913,cu_000884,340552,Guarulhos,SP
c_001914,cu_003564,713955,Juiz de Fora,MG
c_001915,cu_001389,398834,Feira de Santana,BA
c_001916,cu_003401,211948,Aparecida de Goiania,GO
c_001917,cu_004321,900084,Niteroi,RJ
c_001918,cu_000824,906578,Sao Paulo,SP
c_001919,cu_002265,390171,Fortaleza,CE
c_001920,cu_000936,117386,Guarulhos,SP
c_001921,cu_002800,223840,Uberlandia,MG
c_001922,cu_002553,583444,Santos,SP
c_001923,cu_006402,808486,Santos,SP
c_001924,cu_006007,297380,Sao Paulo,SP
c_001925,cu_003845,324438,Campinas,SP
c_001926,cu_001796,822116,Porto Alegre,RS
c_001927,cu_000053,238232,Ananindeua,PA
c_001928,cu_000726,212341,Sao Bernardo do Campo,SP
c_001929,cu_002736,618154,Blumenau,SC
c_001930,cu_005640,324339,Campinas,SP
c_001931,cu_003170,212948,Duque de Caxias,RJ
c_001932,cu_005139,983676,Campinas,SP
c_001933,cu_001913,729931,Manaus,AM
c_001934,cu_005872,803995,Maringa,PR
c_001935,cu_001596,378538,Belo Horizonte,MG
c_001936,cu_001914,270651,Vitoria da Conquista,BA
c_001937,cu_002466,956686,Belo Horizonte,MG
c_001938,cu_002737,145483,Cuiaba,MT
c_001939,cu_000849,247568,Porto Alegre,RS
c_001940,cu_002109,991593,Manaus,AM
c_001941,cu_006359,945382,Duque de Caxias,RJ
c_001942,cu_000002,973448,Campinas,SP
c_001943,cu_004255,642587,Niteroi,RJ
c_001944,cu_004069,163746,Sao Bernardo do Campo,SP
c_001945,cu_004876,380597,Juiz de Fora,MG
c_001946,cu_000892,222324,Nova Iguacu,RJ
c_001947,cu_002030,924279,Belo Horizonte,MG
c_001948,cu_003160,614234,Sao Bernardo do Campo,SP
c_001949,cu_002376,224655,Santos,SP
c_001950,cu_004675,371019,Niteroi,RJ
c_001951,cu_001933,495286,Ananindeua,PA
c_001952,cu_001380,188060,Campinas,SP
c_001953,cu_003681,712450,Duque de Caxias,RJ
c_001954,cu_001290,618474,Caxias do Sul,RS
c_001955,cu_001640,379861,Belo Horizonte,MG
c_001956,cu_005047,249383,Santos,SP
c_001957,cu_002682,284756,Campinas,SP
c_001958,cu_000987,231665,Campinas,SP
c_001959,cu_001218,295021,Cuiaba,MT
c_001960,cu_005016,477835,Campinas,SP
c_001961,cu_006881,875721,Sao Bernardo do Campo,SP
c_001962,cu_001355,252325,Sao Paulo,SP
c_001963,cu_004265,297281,Santos,SP
c_001964,cu_004616,560445,Chapeco,SC
c_001965,cu_005582,619183,Campinas,SP
c_001966,cu_004135,677471,Guarulhos,SP
c_001967,cu_001560,309370,Rio de Janeiro,RJ
c_001968,cu_001418,457052,Guarulhos,SP
c_001969,cu_000954,314675,Sao Paulo,SP
c_001970,cu_000983,335895,Joinville,SC
c_001971,cu_000974,453448,Curitiba,PR
c_001972,cu_004133,476824,Fortaleza,CE
c_001973,cu_006471,697825,Feira de Santana,BA
c_001974,cu_005370,916391,Caxias do Sul,RS
c_001975,cu_003972,583434,Guarulhos,SP
c_001976,cu_005295,380740,Chapeco,SC
c_001977,cu_005721,496243,Feira de Santana,BA
c_001978,cu_000913,339025,Florianopolis,SC
c_001979,cu_004549,579424,Nova Iguacu,RJ
c_001980,cu_000036,344433,Guarulhos,SP
c_001981,cu_003387,933274,Salvador,BA
c_001982,cu_001711,948358,Porto Alegre,RS
c_001983,cu_003020,517757,Aparecida de Goiania,GO
c_001984,cu_000795,493652,Campinas,SP
c_001985,cu_004036,279790,Campinas,SP
c_001986,cu_005068,977123,Santos,SP
c_001987,cu_004688,358993,Chapeco,SC
c_001988,cu_005233,246175,Sao Paulo,SP
c_001989,cu_003111,171393,Santos,SP
c_001990,cu_001324,342362,Goiania,GO
c_001991,cu_006367,289083,Campinas,SP
c_001992,cu_000317,314710,Salvador,BA
c_001993,cu_002396,280683,Sao Paulo,SP
c_001994,cu_002162,505131,Vitoria da Conquista,BA
c_001995,cu_002745,975182,Belo Horizonte,MG
c_001996,cu_005442,476226,Caucaia,CE
c_001997,cu_001591,924068,Manaus,AM
c_001998,cu_003111,791039,Santos,SP
c_001999,cu_005985,313230,Santos,SP
c_002000,cu_006183,252543,Campinas,SP
c_002001,cu_003930,132859,Juiz de Fora,MG
c_002002,cu_001996,977956,Olinda,PE
c_002003,cu_005868,697293,Niteroi,RJ
c_002004,cu_001312,420559,Uberlandia,MG
c_002005,cu_001285,714172,Sao Paulo,SP
c_002006,cu_004311,485150,Florianopolis,SC
c_002007,cu_002383,858211,Cuiaba,MT
c_002008,cu_003239,882310,Sao Paulo,SP
c_002009,cu_002139,650756,Rio de Janeiro,RJ
c_002010,cu_006496,656861,Santos,SP
c_002011,cu_006714,539886,Belo Horizonte,MG
c_002012,cu_006959,761165,Rio de Janeiro,RJ
c_002013,cu_001704,771242,Santos,SP
c_002014,cu_006924,550753,Rio de Janeiro,RJ
c_002015,cu_000362,418565,Campinas,SP
c_002016,cu_002604,872393,Duque de Caxias,RJ
c_002017,cu_001716,119538,Juiz de Fora,MG
c_002018,cu_005289,210618,Sao Paulo,SP
c_002019,cu_004451,973058,Ponta Grossa,PR
c_002020,cu_004286,171846,Porto Alegre,RS
c_002021,cu_003738,499559,Campinas,SP
c_002022,cu_002469,643013,Sao Bernardo do Campo,SP
c_002023,cu_004795,991628,Curitiba,PR
c_002024,cu_006150,918646,Ananindeua,PA
c_002025,cu_006276,343546,Sao Bernardo do Campo,SP
c_002026,cu_000556,937041,Sao Bernardo do Campo,SP
c_002027,cu_000825,290321,Campinas,SP
c_002028,cu_002808,438389,Uberlandia,MG
c_002029,cu_005150,818163,Campinas,SP
c_002030,cu_006678,554274,Santos,SP
c_002031,cu_004521,649167,Porto Alegre,RS
c_002032,cu_002719,928730,Belo Horizonte,MG
c_002033,cu_006506,228382,Sao Bernardo do Campo,SP
c_002034,cu_003508,124755,Niteroi,RJ
c_002035,cu_003741,198121,Belo Horizonte,MG
c_002036,cu_001574,256569,Campinas,SP
c_002037,cu_003998,144823,Guarulhos,SP
c_002038,cu_002129,853453,Recife,PE
c_002039,cu_002403,571535,Santos,SP
c_002040,cu_003329,723425,Caxias do Sul,RS
c_002041,cu_000588,167198,Manaus,AM
c_002042,cu_002012,263025,Campinas,SP
c_002043,cu_001547,136087,Sao Bernardo do Campo,SP
c_002044,cu_000294,490139,Juiz de Fora,MG
c_002045,cu_001985,278380,Jaboatao dos Guararapes,PE
c_002046,cu_005343,805176,Ananindeua,PA
c_002047,cu_005644,667792,Ponta Grossa,PR
c_002048,cu_003117,309064,Santos,SP
c_002049,cu_001690,693269,Uberlandia,MG
c_002050,cu_001136,942580,Sao Paulo,SP
c_002051,cu_005352,205517,Nova Iguacu,RJ
c_002052,cu_002064,725686,Campinas,SP
c_002053,cu_004455,434727,Sao Bernardo do Campo,SP
c_002054,cu_007009,510193,Chapeco,SC
c_002055,cu_004795,968538,Niteroi,RJ
c_002056,cu_004543,721452,Santos,SP
c_002057,cu_006999,236343,Guarulhos,SP
c_002058,cu_006508,826780,Feira de Santana,BA
c_002059,cu_004770,205624,Maringa,PR
c_002060,cu_001007,583195,Sao Bernardo do Campo,SP
c_002061,cu_005445,879949,Sao Paulo,SP
c_002062,cu_002514,326414,Sao Bernardo do Campo,SP
c_002063,cu_006557,348175,Manaus,AM
c_002064,cu_003526,889663,Belo Horizonte,MG
c_002065,cu_004681,805058,Nova Iguacu,RJ
c_002066,cu_005352,515014,Juiz de Fora,MG
c_002067,cu_001247,800478,Guarulhos,SP
c_002068,cu_005089,566112,Chapeco,SC
c_002069,cu_003902,279796,Duque de Caxias,RJ
c_002070,cu_001435,387111,Campinas,SP
c_002071,cu_000571,261747,Sao Bernardo do Campo,SP
c_002072,cu_002382,707114,Duque de Caxias,RJ
c_002073,cu_001245,475720,Manaus,AM
c_002074,cu_002084,989619,Santos,SP
c_002075,cu_005084,595342,Brasilia,DF
c_002076,cu_000277,531465,Londrina,PR
c_002077,cu_005315,805111,Sao Bernardo do Campo,SP
c_002078,cu_007059,663274,Sao Bernardo do Campo,SP
c_002079,cu_001887,649642,Sao Paulo,SP
c_002080,cu_004579,197145,Pelotas,RS
c_002081,cu_001265,705135,Sao Bernardo do Campo,SP
c_002082,cu_004826,424610,Sao Paulo,SP
c_002083,cu_006335,441755,Rio de Janeiro,RJ
c_002084,cu_001040,641716,Caxias do Sul,RS
c_002085,cu_006667,515185,Sao Paulo,SP
c_002086,cu_000917,850682,Sao Paulo,SP
c_002087,cu_006544,667379,Niteroi,RJ
c_002088,cu_000885,179549,Duque de Caxias,RJ
c_002089,cu_002752,704451,Chapeco,SC
c_002090,cu_000021,622050,Santos,SP
c_002091,cu_004569,157264,Florianopolis,SC
c_002092,cu_003191,408038,Canoas,RS
c_002093,cu_006353,500571,Contagem,MG
c_002094,cu_002353,361361,Canoas,RS
c_002095,cu_004799,624543,Sao Paulo,SP
c_002096,cu_000686,167658,Santos,SP
c_002097,cu_000284,351342,Juiz de Fora,MG
c_002098,cu_004811,405296,Nova Iguacu,RJ
c_002099,cu_003747,532926,Contagem,MG
c_002100,cu_000762,624384,Sao Paulo,SP
c_002101,cu_005346,205588,Caucaia,CE
c_002102,cu_005043,810748,Juiz de Fora,MG
c_002103,cu_002428,275033,Santos,SP
c_002104,cu_002507,738767,Duque de Caxias,RJ
c_002105,cu_005126,401273,Ponta Grossa,PR
c_002106,cu_000028,613817,Florianopolis,SC
c_002107,cu_000906,539122,Niteroi,RJ
c_002108,cu_003104,854736,Recife,PE
c_002109,cu_007022,622411,Santos,SP
c_002110,cu_006222,895123,Sao Paulo,SP
c_002111,cu_003999,298926,Jaboatao dos Guararapes,PE
c_002112,cu_002994,360447,Jaboatao dos Guararapes,PE
c_002113,cu_002506,340773,Porto Alegre,RS
c_002114,cu_004665,381215,Vitoria da Conquista,BA
c_002115,cu_006102,502758,Santos,SP
c_002116,cu_003609,413538,Brasilia,DF
c_002117,cu_003553,650930,Campinas,SP
c_002118,cu_001453,853050,Sao Paulo,SP
c_002119,cu_004833,863114,Guarulhos,SP
c_002120,cu_003356,959030,Santos,SP
c_002121,cu_000515,387313,Sao Paulo,SP
c_002122,cu_006096,426816,Sao Paulo,SP
c_002123,cu_006540,346724,Sao Bernardo do Campo,SP
c_002124,cu_000038,531511,Sao Paulo,SP
c_002125,cu_003342,495966,Juiz de Fora,MG
c_002126,cu_000886,584841,Duque de Caxias,RJ
c_002127,cu_002844,862350,Campinas,SP
c_002128,cu_002204,887249,Londrina,PR
c_002129,cu_001098,850647,Jaboatao dos Guararapes,PE
c_002130,cu_007027,232146,Maringa,PR
c_002131,cu_001823,686264,Santos,SP
c_002132,cu_003201,578931,Curitiba,PR
c_002133,cu_005806,281856,Guarulhos,SP
c_002134,cu_005069,334148,Campinas,SP
c_002135,cu_003155,600675,Santos,SP
c_002136,cu_003093,822717,Blumenau,SC
c_002137,cu_003530,590752,Guarulhos,SP
c_002138,cu_005658,548593,Guarulhos,SP
c_002139,cu_003778,865590,Guarulhos,SP
c_002140,cu_002896,214522,Feira de Santana,BA
c_002141,cu_003453,247593,Uberlandia,MG
c_002142,cu_006891,392173,Santos,SP
c_002143,cu_003511,667970,Juiz de Fora,MG
c_002144,cu_000988,869649,Nova Iguacu,RJ
c_002145,cu_004116,593898,Contagem,MG
c_002146,cu_006446,260494,Guarulhos,SP
c_002147,cu_004964,604749,Brasilia,DF
c_002148,cu_004026,917577,Guarulhos,SP
c_002149,cu_004179,711717,Porto Alegre,RS
c_002150,cu_001682,283626,Santos,SP
c_002151,cu_006072,747618,Guarulhos,SP
c_002152,cu_005506,827333,Guarulhos,SP
c_002153,cu_005626,440020,Nova Iguacu,RJ
c_002154,cu_004665,922638,Sao Paulo,SP
c_002155,cu_003963,434480,Blumenau,SC
c_002156,cu_000933,891988,Campinas,SP
c_002157,cu_003598,262859,Pelotas,RS
c_002158,cu_003233,674533,Chapeco,SC
c_002159,cu_001980,999687,Juiz de Fora,MG
c_002160,cu_001855,229090,Londrina,PR
c_002161,cu_003056,358676,Contagem,MG
c_002162,cu_000792,355069,Sao Bernardo do Campo,SP
c_002163,cu_000791,977127,Blumenau,SC
c_002164,cu_001809,299781,Sao Bernardo do Campo,SP
c_002165,cu_005390,812992,Uberlandia,MG
c_002166,cu_006635,820937,Ponta Grossa,PR
c_002167,cu_002255,474078,Guarulhos,SP
c_002168,cu_003610,845169,Campinas,SP
c_002169,cu_001607,776714,Niteroi,RJ
c_002170,cu_005179,981382,Chapeco,SC
c_002171,cu_006573,902546,Manaus,AM
c_002172,cu_000984,984650,Nova Iguacu,RJ
c_002173,cu_005776,380462,Belo Horizonte,MG
c_002174,cu_003676,813993,Caucaia,CE
c_002175,cu_003380,882869,Sao Paulo,SP
c_002176,cu_000519,262173,Campinas,SP
c_002177,cu_000590,501463,Canoas,RS
c_002178,cu_001050,450516,Feira de Santana,BA
c_002179,cu_005805,368592,Feira de Santana,BA
c_002180,cu_003633,102719,Campinas,SP
c_002181,cu_006131,810595,Guarulhos,SP
c_002182,cu_006342,790693,Rio de Janeiro,RJ
c_002183,cu_006530,681952,Santos,SP
c_002184,cu_004444,567672,Sao Paulo,SP
c_002185,cu_000959,161074,Ponta Grossa,PR
c_002186,cu_006059,554663,Sao Bernardo do Campo,SP
c_002187,cu_000692,602780,Feira de Santana,BA
c_002188,cu_005655,672424,Nova Iguacu,RJ
c_002189,cu_003899,120227,Belo Horizonte,MG
c_002190,cu_004473,302713,Santos,SP
